"StichtagDatJahr","StichtagDatMonat","RaumeinheitSort","RaumeinheitLang","GliederungSort","GliederungLang","ZimmerSort","ZimmerLang","GemeinnuetzigSort","GemeinnuetzigLang","EinheitSort","EinheitLang","PreisartSort","PreisartLang","mean","meanl","meanu","qu25","qu25l","qu25u","qu50","qu50l","qu50u","qu75","qu75l","qu75u","Domain","Sample1","Sample2"
2022,"2022.04",2,"Stadtkreise",20,"Kreis 2",4,"4 Zimmer",1,"Gemeinnützig",1,"Wohnung",2,"brutto",1542,1517,1567,1286,1235,1319,1427,1394,1493,1820,1766,1844,1435,768,51
2024,"2024.04",2,"Stadtkreise",20,"Kreis 2",4,"4 Zimmer",1,"Gemeinnützig",1,"Wohnung",2,"brutto",1694,1655,1732,1403,1328,1457,1662,1611,1703,1924,1894,2020,1413,818,63
2022,"2022.04",2,"Stadtkreise",20,"Kreis 2",2,"2 Zimmer",2,"Nicht gemeinnützig",1,"Wohnung",2,"brutto",1836,1775,1896,1460,1359,1500,1750,1640,1850,2150,2086,2276,2749,460,104
2024,"2024.04",2,"Stadtkreise",20,"Kreis 2",2,"2 Zimmer",2,"Nicht gemeinnützig",1,"Wohnung",2,"brutto",2050,1983,2117,1550,1511,1596,1889,1776,2000,2339,2250,2450,2859,509,155
2022,"2022.04",2,"Stadtkreise",20,"Kreis 2",3,"3 Zimmer",2,"Nicht gemeinnützig",1,"Wohnung",2,"brutto",2332,2240,2425,1670,1620,1711,2142,1993,2254,2801,2647,2957,3833,821,104
2024,"2024.04",2,"Stadtkreise",20,"Kreis 2",3,"3 Zimmer",2,"Nicht gemeinnützig",1,"Wohnung",2,"brutto",2428,2362,2494,1844,1743,1954,2265,2208,2383,2870,2752,2995,3917,880,159
2022,"2022.04",2,"Stadtkreise",20,"Kreis 2",4,"4 Zimmer",2,"Nicht gemeinnützig",1,"Wohnung",2,"brutto",2892,2766,3019,2169,2015,2235,2679,2520,2900,3410,3252,3616,2285,462,115
2024,"2024.04",2,"Stadtkreise",20,"Kreis 2",4,"4 Zimmer",2,"Nicht gemeinnützig",1,"Wohnung",2,"brutto",2992,2891,3093,2254,2150,2367,2745,2610,2813,3443,3280,3650,2337,514,169
2022,"2022.04",2,"Stadtkreise",30,"Kreis 3",2,"2 Zimmer",1,"Gemeinnützig",1,"Wohnung",2,"brutto",941,922,960,773,748,793,904,875,925,1080,1060,1109,1432,853,58
2024,"2024.04",2,"Stadtkreise",30,"Kreis 3",2,"2 Zimmer",1,"Gemeinnützig",1,"Wohnung",2,"brutto",1008,974,1041,841,824,869,978,952,1001,1155,1101,1185,1442,856,67
2022,"2022.04",2,"Stadtkreise",30,"Kreis 3",3,"3 Zimmer",1,"Gemeinnützig",1,"Wohnung",2,"brutto",1088,1060,1117,876,859,914,1016,988,1052,1202,1162,1282,3050,1846,64
2024,"2024.04",2,"Stadtkreise",30,"Kreis 3",3,"3 Zimmer",1,"Gemeinnützig",1,"Wohnung",2,"brutto",1156,1131,1180,954,924,973,1111,1071,1134,1298,1242,1346,2990,1876,63
2022,"2022.04",2,"Stadtkreise",30,"Kreis 3",4,"4 Zimmer",1,"Gemeinnützig",1,"Wohnung",2,"brutto",1475,1454,1495,1161,1138,1186,1470,1422,1506,1763,1719,1809,1886,1176,78
2024,"2024.04",2,"Stadtkreise",30,"Kreis 3",4,"4 Zimmer",1,"Gemeinnützig",1,"Wohnung",2,"brutto",1578,1531,1625,1225,1209,1250,1508,1475,1558,1813,1773,1878,1871,1210,82
2022,"2022.04",2,"Stadtkreise",30,"Kreis 3",2,"2 Zimmer",2,"Nicht gemeinnützig",1,"Wohnung",2,"brutto",1640,1590,1691,1350,1301,1400,1559,1496,1601,1800,1744,1975,4921,858,124
2024,"2024.04",2,"Stadtkreise",30,"Kreis 3",2,"2 Zimmer",2,"Nicht gemeinnützig",1,"Wohnung",2,"brutto",1823,1778,1867,1498,1420,1539,1720,1668,1780,2062,1988,2168,4912,984,189
2022,"2022.04",2,"Stadtkreise",30,"Kreis 3",3,"3 Zimmer",2,"Nicht gemeinnützig",1,"Wohnung",2,"brutto",1964,1889,2038,1557,1509,1666,1920,1793,1980,2250,2108,2449,6901,922,114
2024,"2024.04",2,"Stadtkreise",30,"Kreis 3",3,"3 Zimmer",2,"Nicht gemeinnützig",1,"Wohnung",2,"brutto",2101,2042,2161,1666,1595,1723,1967,1890,2045,2456,2350,2619,6785,1083,184
2022,"2022.04",2,"Stadtkreise",30,"Kreis 3",4,"4 Zimmer",2,"Nicht gemeinnützig",1,"Wohnung",2,"brutto",2514,2416,2612,2007,1934,2115,2367,2253,2500,2950,2751,3178,2300,269,107
2024,"2024.04",2,"Stadtkreise",30,"Kreis 3",4,"4 Zimmer",2,"Nicht gemeinnützig",1,"Wohnung",2,"brutto",2563,2474,2652,1927,1806,1990,2518,2358,2626,3063,2881,3275,2296,314,143
2022,"2022.04",2,"Stadtkreise",40,"Kreis 4",2,"2 Zimmer",1,"Gemeinnützig",1,"Wohnung",2,"brutto",1108,1087,1128,843,814,877,1076,1071,1096,1256,1240,1271,1218,858,55
2024,"2024.04",2,"Stadtkreise",40,"Kreis 4",2,"2 Zimmer",1,"Gemeinnützig",1,"Wohnung",2,"brutto",1199,1175,1223,905,890,936,1152,1142,1173,1333,1308,1349,1213,898,47
2022,"2022.04",2,"Stadtkreise",40,"Kreis 4",3,"3 Zimmer",1,"Gemeinnützig",1,"Wohnung",2,"brutto",1156,1120,1192,896,885,905,1023,1010,1048,1324,1288,1353,2066,1513,50
2024,"2024.04",2,"Stadtkreise",40,"Kreis 4",3,"3 Zimmer",1,"Gemeinnützig",1,"Wohnung",2,"brutto",1239,1216,1262,1007,991,1024,1143,1129,1155,1400,1370,1418,2116,1647,49
2022,"2022.04",2,"Stadtkreise",40,"Kreis 4",4,"4 Zimmer",1,"Gemeinnützig",1,"Wohnung",2,"brutto",1437,1402,1472,1074,1057,1096,1343,1311,1370,1611,1582,1638,713,479,61
2024,"2024.04",2,"Stadtkreise",40,"Kreis 4",4,"4 Zimmer",1,"Gemeinnützig",1,"Wohnung",2,"brutto",1621,1581,1661,1253,1223,1282,1447,1416,1473,1818,1750,1981,760,553,40
2022,"2022.04",2,"Stadtkreise",40,"Kreis 4",2,"2 Zimmer",2,"Nicht gemeinnützig",1,"Wohnung",2,"brutto",1814,1774,1855,1398,1330,1495,1769,1720,1830,2075,2015,2140,2857,509,162
2024,"2024.04",2,"Stadtkreise",40,"Kreis 4",2,"2 Zimmer",2,"Nicht gemeinnützig",1,"Wohnung",2,"brutto",1943,1896,1990,1438,1401,1532,1825,1768,1900,2300,2170,2390,2880,657,233
2022,"2022.04",2,"Stadtkreise",40,"Kreis 4",3,"3 Zimmer",2,"Nicht gemeinnützig",1,"Wohnung",2,"brutto",2083,2015,2151,1538,1423,1652,1931,1826,2040,2439,2350,2650,4073,633,122
2024,"2024.04",2,"Stadtkreise",40,"Kreis 4",3,"3 Zimmer",2,"Nicht gemeinnützig",1,"Wohnung",2,"brutto",2266,2212,2320,1723,1672,1811,2183,2110,2279,2661,2580,2720,4013,825,164
2022,"2022.04",2,"Stadtkreise",40,"Kreis 4",4,"4 Zimmer",2,"Nicht gemeinnützig",1,"Wohnung",2,"brutto",2521,2434,2609,1809,1752,1951,2350,2199,2519,3055,2761,3261,1483,185,86
2024,"2024.04",2,"Stadtkreise",40,"Kreis 4",4,"4 Zimmer",2,"Nicht gemeinnützig",1,"Wohnung",2,"brutto",2866,2766,2966,2104,1920,2188,2779,2551,2998,3514,3322,3662,1467,264,122
2022,"2022.04",2,"Stadtkreise",50,"Kreis 5",2,"2 Zimmer",1,"Gemeinnützig",1,"Wohnung",2,"brutto",926,908,944,771,755,782,861,841,871,1047,1014,1089,340,263,18
2024,"2024.04",2,"Stadtkreise",50,"Kreis 5",2,"2 Zimmer",1,"Gemeinnützig",1,"Wohnung",2,"brutto",998,965,1031,802,784,827,962,929,979,1089,1078,1140,331,255,20
2022,"2022.04",2,"Stadtkreise",50,"Kreis 5",3,"3 Zimmer",1,"Gemeinnützig",1,"Wohnung",2,"brutto",1041,1021,1061,865,841,883,953,930,990,1124,1091,1214,917,631,20
2024,"2024.04",2,"Stadtkreise",50,"Kreis 5",3,"3 Zimmer",1,"Gemeinnützig",1,"Wohnung",2,"brutto",1150,1137,1164,964,954,972,1110,1094,1138,1281,1196,1329,924,645,20
2022,"2022.04",2,"Stadtkreise",50,"Kreis 5",4,"4 Zimmer",1,"Gemeinnützig",1,"Wohnung",2,"brutto",1405,1380,1430,1078,1051,1106,1337,1303,1416,1747,1709,1804,423,296,22
2024,"2024.04",2,"Stadtkreise",50,"Kreis 5",4,"4 Zimmer",1,"Gemeinnützig",1,"Wohnung",2,"brutto",1533,1513,1553,1222,1179,1266,1455,1401,1533,1813,1770,1869,407,279,19
2022,"2022.04",2,"Stadtkreise",50,"Kreis 5",2,"2 Zimmer",2,"Nicht gemeinnützig",1,"Wohnung",2,"brutto",1954,1886,2022,1505,1437,1583,1881,1760,1973,2300,2194,2546,1355,363,78
2024,"2024.04",2,"Stadtkreise",50,"Kreis 5",2,"2 Zimmer",2,"Nicht gemeinnützig",1,"Wohnung",2,"brutto",2052,1988,2115,1562,1472,1656,1989,1850,2083,2449,2334,2611,1317,344,96
2022,"2022.04",2,"Stadtkreise",50,"Kreis 5",3,"3 Zimmer",2,"Nicht gemeinnützig",1,"Wohnung",2,"brutto",2350,2236,2464,1818,1714,1940,2201,2049,2495,2820,2699,3010,1904,416,67
2024,"2024.04",2,"Stadtkreise",50,"Kreis 5",3,"3 Zimmer",2,"Nicht gemeinnützig",1,"Wohnung",2,"brutto",2502,2408,2597,1861,1778,2006,2442,2250,2570,3013,2901,3084,1819,408,85
2022,"2022.04",2,"Stadtkreise",50,"Kreis 5",4,"4 Zimmer",2,"Nicht gemeinnützig",1,"Wohnung",2,"brutto",2679,2550,2807,1862,1774,2235,2512,2208,2648,3154,2950,3483,965,189,47
2024,"2024.04",2,"Stadtkreise",50,"Kreis 5",4,"4 Zimmer",2,"Nicht gemeinnützig",1,"Wohnung",2,"brutto",2858,2724,2992,2055,1910,2369,2709,2532,3049,3528,3241,3870,914,221,53
2022,"2022.04",2,"Stadtkreise",60,"Kreis 6",2,"2 Zimmer",1,"Gemeinnützig",1,"Wohnung",2,"brutto",1132,1057,1207,842,825,886,923,890,996,1268,1169,1452,676,329,31
2024,"2024.04",2,"Stadtkreise",60,"Kreis 6",2,"2 Zimmer",1,"Gemeinnützig",1,"Wohnung",2,"brutto",1140,1097,1183,961,936,978,1046,1019,1076,1251,1168,1392,731,380,39
2022,"2022.04",2,"Stadtkreise",60,"Kreis 6",3,"3 Zimmer",1,"Gemeinnützig",1,"Wohnung",2,"brutto",1126,1109,1143,935,904,980,1090,1067,1123,1206,1163,1270,1939,1142,43
2024,"2024.04",2,"Stadtkreise",60,"Kreis 6",3,"3 Zimmer",1,"Gemeinnützig",1,"Wohnung",2,"brutto",1220,1202,1237,1027,1010,1035,1182,1133,1208,1398,1332,1426,2005,1263,47
2022,"2022.04",2,"Stadtkreise",60,"Kreis 6",4,"4 Zimmer",1,"Gemeinnützig",1,"Wohnung",2,"brutto",1532,1514,1551,1303,1265,1340,1482,1429,1497,1667,1626,1730,1156,713,37
2024,"2024.04",2,"Stadtkreise",60,"Kreis 6",4,"4 Zimmer",1,"Gemeinnützig",1,"Wohnung",2,"brutto",1649,1622,1677,1352,1305,1426,1572,1530,1614,1922,1852,1973,1188,760,42
2022,"2022.04",2,"Stadtkreise",60,"Kreis 6",2,"2 Zimmer",2,"Nicht gemeinnützig",1,"Wohnung",2,"brutto",1733,1646,1821,1403,1365,1480,1630,1567,1761,1950,1880,2171,2578,349,76
2024,"2024.04",2,"Stadtkreise",60,"Kreis 6",2,"2 Zimmer",2,"Nicht gemeinnützig",1,"Wohnung",2,"brutto",1863,1805,1921,1481,1411,1591,1782,1735,1915,2190,2125,2297,2544,435,120
2022,"2022.04",2,"Stadtkreise",60,"Kreis 6",3,"3 Zimmer",2,"Nicht gemeinnützig",1,"Wohnung",2,"brutto",2201,2098,2303,1650,1552,1792,2189,1990,2311,2700,2450,2808,3474,443,89
2024,"2024.04",2,"Stadtkreise",60,"Kreis 6",3,"3 Zimmer",2,"Nicht gemeinnützig",1,"Wohnung",2,"brutto",2352,2263,2441,1659,1607,1900,2320,2178,2457,2850,2736,3000,3369,466,121
2022,"2022.04",2,"Stadtkreise",60,"Kreis 6",4,"4 Zimmer",2,"Nicht gemeinnützig",1,"Wohnung",2,"brutto",2762,2634,2891,2111,1900,2217,2650,2550,2798,3182,2950,3500,2353,311,97
2024,"2024.04",2,"Stadtkreise",60,"Kreis 6",4,"4 Zimmer",2,"Nicht gemeinnützig",1,"Wohnung",2,"brutto",2901,2807,2994,2209,2100,2317,2761,2626,2998,3643,3394,3754,2290,324,138
2022,"2022.04",2,"Stadtkreise",70,"Kreis 7",2,"2 Zimmer",1,"Gemeinnützig",1,"Wohnung",2,"brutto",1229,1216,1242,962,948,1014,1211,1199,1236,1466,1456,1482,302,190,48
2024,"2024.04",2,"Stadtkreise",70,"Kreis 7",2,"2 Zimmer",1,"Gemeinnützig",1,"Wohnung",2,"brutto",1348,1291,1405,1137,953,1231,1282,1249,1407,1533,1515,1554,358,196,36
2022,"2022.04",2,"Stadtkreise",70,"Kreis 7",3,"3 Zimmer",1,"Gemeinnützig",1,"Wohnung",2,"brutto",1428,1408,1449,1103,1047,1147,1299,1267,1338,1561,1545,1578,516,292,67
2024,"2024.04",2,"Stadtkreise",70,"Kreis 7",3,"3 Zimmer",1,"Gemeinnützig",1,"Wohnung",2,"brutto",1562,1546,1579,1113,1107,1232,1411,1388,1433,1730,1666,1758,552,306,55
2022,"2022.04",2,"Stadtkreise",70,"Kreis 7",4,"4 Zimmer",1,"Gemeinnützig",1,"Wohnung",2,"brutto",1692,1672,1711,1287,1266,1340,1525,1479,1563,1850,1838,1885,421,235,64
2024,"2024.04",2,"Stadtkreise",70,"Kreis 7",4,"4 Zimmer",1,"Gemeinnützig",1,"Wohnung",2,"brutto",1840,1813,1867,1364,1340,1370,1659,1600,1708,2041,1950,2057,432,238,49
2022,"2022.04",2,"Stadtkreise",70,"Kreis 7",2,"2 Zimmer",2,"Nicht gemeinnützig",1,"Wohnung",2,"brutto",1798,1742,1854,1446,1349,1506,1739,1680,1796,2132,2020,2200,2651,394,146
2024,"2024.04",2,"Stadtkreise",70,"Kreis 7",2,"2 Zimmer",2,"Nicht gemeinnützig",1,"Wohnung",2,"brutto",2030,1983,2077,1563,1520,1620,1930,1841,2012,2482,2381,2563,2713,467,192
2022,"2022.04",2,"Stadtkreise",70,"Kreis 7",3,"3 Zimmer",2,"Nicht gemeinnützig",1,"Wohnung",2,"brutto",2263,2190,2336,1735,1680,1812,2118,2015,2220,2650,2503,2778,4329,620,160
2024,"2024.04",2,"Stadtkreise",70,"Kreis 7",3,"3 Zimmer",2,"Nicht gemeinnützig",1,"Wohnung",2,"brutto",2473,2417,2528,1877,1777,1941,2343,2250,2408,2955,2849,3046,4286,691,238
2022,"2022.04",2,"Stadtkreise",70,"Kreis 7",4,"4 Zimmer",2,"Nicht gemeinnützig",1,"Wohnung",2,"brutto",2832,2715,2950,2107,1990,2175,2622,2489,2816,3384,3225,3674,3341,374,138
2024,"2024.04",2,"Stadtkreise",70,"Kreis 7",4,"4 Zimmer",2,"Nicht gemeinnützig",1,"Wohnung",2,"brutto",2985,2874,3096,2200,2106,2317,2896,2683,3000,3593,3452,3716,3193,423,212
2022,"2022.04",2,"Stadtkreise",80,"Kreis 8",2,"2 Zimmer",1,"Gemeinnützig",1,"Wohnung",2,"brutto",1189,1162,1216,979,968,995,1059,1058,1108,1386,1268,1427,98,88,0
2024,"2024.04",2,"Stadtkreise",80,"Kreis 8",2,"2 Zimmer",1,"Gemeinnützig",1,"Wohnung",2,"brutto",1355,1333,1377,1055,1050,1058,1238,1209,1266,1553,1526,1628,93,87,0
2022,"2022.04",2,"Stadtkreise",80,"Kreis 8",3,"3 Zimmer",1,"Gemeinnützig",1,"Wohnung",2,"brutto",1289,1277,1301,1004,1001,1010,1216,1216,1226,1416,1408,1427,253,237,0
2024,"2024.04",2,"Stadtkreise",80,"Kreis 8",3,"3 Zimmer",1,"Gemeinnützig",1,"Wohnung",2,"brutto",1390,1379,1400,1101,1089,1106,1264,1263,1268,1532,1525,1537,246,215,24
2022,"2022.04",2,"Stadtkreise",80,"Kreis 8",4,"4 Zimmer",1,"Gemeinnützig",1,"Wohnung",2,"brutto",1515,1503,1526,1214,1194,1230,1490,1490,1502,1641,1640,1647,244,234,0
2024,"2024.04",2,"Stadtkreise",80,"Kreis 8",4,"4 Zimmer",1,"Gemeinnützig",1,"Wohnung",2,"brutto",1642,1634,1651,1339,1339,1344,1589,1578,1593,1782,1782,1799,246,227,14
2022,"2022.04",2,"Stadtkreise",80,"Kreis 8",2,"2 Zimmer",2,"Nicht gemeinnützig",1,"Wohnung",2,"brutto",2068,2004,2132,1560,1473,1670,2056,1977,2129,2516,2354,2593,2213,480,113
2024,"2024.04",2,"Stadtkreise",80,"Kreis 8",2,"2 Zimmer",2,"Nicht gemeinnützig",1,"Wohnung",2,"brutto",2249,2192,2305,1650,1600,1729,2181,2100,2250,2727,2623,2878,2192,530,177
2022,"2022.04",2,"Stadtkreise",80,"Kreis 8",3,"3 Zimmer",2,"Nicht gemeinnützig",1,"Wohnung",2,"brutto",2533,2442,2623,1819,1667,1980,2450,2311,2635,3024,2913,3169,2773,474,128
2024,"2024.04",2,"Stadtkreise",80,"Kreis 8",3,"3 Zimmer",2,"Nicht gemeinnützig",1,"Wohnung",2,"brutto",2811,2732,2890,2000,1900,2129,2660,2518,2816,3439,3274,3650,2751,529,187
2022,"2022.04",2,"Stadtkreise",80,"Kreis 8",4,"4 Zimmer",2,"Nicht gemeinnützig",1,"Wohnung",2,"brutto",3110,2964,3256,2196,1934,2400,2873,2700,3103,3900,3543,4094,1393,166,104
2024,"2024.04",2,"Stadtkreise",80,"Kreis 8",4,"4 Zimmer",2,"Nicht gemeinnützig",1,"Wohnung",2,"brutto",3219,3106,3332,2259,2034,2430,3045,2801,3281,4031,3779,4238,1367,201,148
2022,"2022.04",2,"Stadtkreise",90,"Kreis 9",2,"2 Zimmer",1,"Gemeinnützig",1,"Wohnung",2,"brutto",1094,1068,1121,840,810,866,1037,1021,1080,1301,1248,1340,1657,995,46
2024,"2024.04",2,"Stadtkreise",90,"Kreis 9",2,"2 Zimmer",1,"Gemeinnützig",1,"Wohnung",2,"brutto",1171,1133,1209,920,883,968,1191,1127,1224,1356,1310,1393,1661,1029,38
2022,"2022.04",2,"Stadtkreise",90,"Kreis 9",3,"3 Zimmer",1,"Gemeinnützig",1,"Wohnung",2,"brutto",1161,1141,1181,866,843,924,1132,1109,1165,1361,1324,1400,4058,2219,74
2024,"2024.04",2,"Stadtkreise",90,"Kreis 9",3,"3 Zimmer",1,"Gemeinnützig",1,"Wohnung",2,"brutto",1234,1215,1254,983,962,1016,1191,1165,1250,1450,1386,1515,3917,2288,59
2022,"2022.04",2,"Stadtkreise",90,"Kreis 9",4,"4 Zimmer",1,"Gemeinnützig",1,"Wohnung",2,"brutto",1557,1525,1589,1192,1148,1280,1546,1508,1661,1873,1837,1909,2299,1223,62
2024,"2024.04",2,"Stadtkreise",90,"Kreis 9",4,"4 Zimmer",1,"Gemeinnützig",1,"Wohnung",2,"brutto",1647,1614,1679,1364,1300,1392,1675,1618,1754,1870,1860,1920,2257,1265,57
2022,"2022.04",2,"Stadtkreise",90,"Kreis 9",2,"2 Zimmer",2,"Nicht gemeinnützig",1,"Wohnung",2,"brutto",1736,1682,1791,1328,1297,1412,1600,1534,1695,2031,1830,2200,5315,824,81
2024,"2024.04",2,"Stadtkreise",90,"Kreis 9",2,"2 Zimmer",2,"Nicht gemeinnützig",1,"Wohnung",2,"brutto",1821,1788,1855,1490,1469,1539,1724,1669,1793,2179,2086,2242,5440,1594,128
2022,"2022.04",2,"Stadtkreise",90,"Kreis 9",3,"3 Zimmer",2,"Nicht gemeinnützig",1,"Wohnung",2,"brutto",1925,1865,1984,1500,1421,1588,1851,1738,1900,2329,2110,2480,6624,1012,97
2024,"2024.04",2,"Stadtkreise",90,"Kreis 9",3,"3 Zimmer",2,"Nicht gemeinnützig",1,"Wohnung",2,"brutto",2173,2125,2222,1675,1663,1739,2070,1990,2132,2610,2483,2671,6831,1603,128
2022,"2022.04",2,"Stadtkreise",90,"Kreis 9",4,"4 Zimmer",2,"Nicht gemeinnützig",1,"Wohnung",2,"brutto",2494,2408,2579,2051,1879,2158,2500,2331,2602,2964,2806,3123,3028,591,67
2024,"2024.04",2,"Stadtkreise",90,"Kreis 9",4,"4 Zimmer",2,"Nicht gemeinnützig",1,"Wohnung",2,"brutto",2655,2591,2719,2080,2025,2216,2490,2387,2651,3073,2952,3176,3140,858,95
2022,"2022.04",2,"Stadtkreise",100,"Kreis 10",2,"2 Zimmer",1,"Gemeinnützig",1,"Wohnung",2,"brutto",1030,1003,1057,824,812,844,982,964,1018,1188,1154,1221,1215,804,50
2024,"2024.04",2,"Stadtkreise",100,"Kreis 10",2,"2 Zimmer",1,"Gemeinnützig",1,"Wohnung",2,"brutto",1118,1098,1139,894,880,919,1084,1041,1106,1267,1238,1307,1246,827,44
2022,"2022.04",2,"Stadtkreise",100,"Kreis 10",3,"3 Zimmer",1,"Gemeinnützig",1,"Wohnung",2,"brutto",1219,1186,1251,962,950,991,1126,1103,1188,1404,1360,1452,2128,1435,40
2024,"2024.04",2,"Stadtkreise",100,"Kreis 10",3,"3 Zimmer",1,"Gemeinnützig",1,"Wohnung",2,"brutto",1275,1254,1297,1032,1018,1058,1215,1183,1250,1465,1441,1503,2098,1429,41
2022,"2022.04",2,"Stadtkreise",100,"Kreis 10",4,"4 Zimmer",1,"Gemeinnützig",1,"Wohnung",2,"brutto",1564,1533,1594,1228,1206,1261,1478,1440,1532,1823,1783,1893,1340,872,55
2024,"2024.04",2,"Stadtkreise",100,"Kreis 10",4,"4 Zimmer",1,"Gemeinnützig",1,"Wohnung",2,"brutto",1663,1628,1698,1340,1285,1384,1595,1569,1630,1896,1841,1959,1325,874,49
2022,"2022.04",2,"Stadtkreise",100,"Kreis 10",2,"2 Zimmer",2,"Nicht gemeinnützig",1,"Wohnung",2,"brutto",1729,1623,1835,1455,1381,1530,1604,1567,1652,1980,1760,2150,2798,427,72
2024,"2024.04",2,"Stadtkreise",100,"Kreis 10",2,"2 Zimmer",2,"Nicht gemeinnützig",1,"Wohnung",2,"brutto",1725,1674,1776,1430,1381,1507,1630,1600,1740,1940,1876,1978,2804,455,101
2022,"2022.04",2,"Stadtkreise",100,"Kreis 10",3,"3 Zimmer",2,"Nicht gemeinnützig",1,"Wohnung",2,"brutto",1975,1882,2068,1595,1520,1652,1886,1800,1980,2265,2139,2390,4956,921,86
2024,"2024.04",2,"Stadtkreise",100,"Kreis 10",3,"3 Zimmer",2,"Nicht gemeinnützig",1,"Wohnung",2,"brutto",2056,1994,2118,1664,1600,1772,2008,1945,2091,2326,2213,2474,4893,859,110
2022,"2022.04",2,"Stadtkreise",100,"Kreis 10",4,"4 Zimmer",2,"Nicht gemeinnützig",1,"Wohnung",2,"brutto",2472,2390,2555,1980,1884,2068,2374,2230,2531,2830,2680,3011,2652,501,70
2024,"2024.04",2,"Stadtkreise",100,"Kreis 10",4,"4 Zimmer",2,"Nicht gemeinnützig",1,"Wohnung",2,"brutto",2500,2423,2577,1935,1867,2057,2382,2236,2509,2957,2743,3214,2627,484,119
2022,"2022.04",2,"Stadtkreise",110,"Kreis 11",2,"2 Zimmer",1,"Gemeinnützig",1,"Wohnung",2,"brutto",1071,1055,1088,926,918,940,1038,1031,1059,1165,1147,1178,1540,1010,80
2024,"2024.04",2,"Stadtkreise",110,"Kreis 11",2,"2 Zimmer",1,"Gemeinnützig",1,"Wohnung",2,"brutto",1159,1131,1186,1001,989,1024,1125,1107,1144,1260,1239,1288,1662,1084,61
2022,"2022.04",2,"Stadtkreise",110,"Kreis 11",3,"3 Zimmer",1,"Gemeinnützig",1,"Wohnung",2,"brutto",1285,1262,1308,1054,1045,1068,1257,1223,1283,1400,1395,1421,3159,2223,90
2024,"2024.04",2,"Stadtkreise",110,"Kreis 11",3,"3 Zimmer",1,"Gemeinnützig",1,"Wohnung",2,"brutto",1388,1371,1405,1163,1153,1174,1375,1360,1388,1539,1522,1560,3235,2322,92
2022,"2022.04",2,"Stadtkreise",110,"Kreis 11",4,"4 Zimmer",1,"Gemeinnützig",1,"Wohnung",2,"brutto",1506,1486,1525,1250,1233,1269,1476,1441,1515,1693,1679,1706,2768,1853,103
2024,"2024.04",2,"Stadtkreise",110,"Kreis 11",4,"4 Zimmer",1,"Gemeinnützig",1,"Wohnung",2,"brutto",1641,1623,1660,1393,1370,1415,1627,1612,1659,1844,1819,1869,2766,1886,94
2022,"2022.04",2,"Stadtkreise",110,"Kreis 11",2,"2 Zimmer",2,"Nicht gemeinnützig",1,"Wohnung",2,"brutto",1623,1580,1666,1325,1296,1376,1525,1495,1580,1849,1753,1897,5662,1184,123
2024,"2024.04",2,"Stadtkreise",110,"Kreis 11",2,"2 Zimmer",2,"Nicht gemeinnützig",1,"Wohnung",2,"brutto",1709,1672,1745,1396,1362,1435,1664,1621,1730,1984,1910,2030,5698,1195,179
2022,"2022.04",2,"Stadtkreise",110,"Kreis 11",3,"3 Zimmer",2,"Nicht gemeinnützig",1,"Wohnung",2,"brutto",1894,1849,1938,1544,1480,1620,1801,1777,1850,2160,2127,2243,8790,1802,139
2024,"2024.04",2,"Stadtkreise",110,"Kreis 11",3,"3 Zimmer",2,"Nicht gemeinnützig",1,"Wohnung",2,"brutto",1990,1946,2034,1621,1547,1700,1950,1904,2000,2339,2286,2391,8502,1739,202
2022,"2022.04",2,"Stadtkreise",110,"Kreis 11",4,"4 Zimmer",2,"Nicht gemeinnützig",1,"Wohnung",2,"brutto",2182,2116,2247,1808,1719,1863,2110,2023,2169,2547,2452,2611,4742,1214,124
2024,"2024.04",2,"Stadtkreise",110,"Kreis 11",4,"4 Zimmer",2,"Nicht gemeinnützig",1,"Wohnung",2,"brutto",2427,2370,2483,1903,1852,2042,2408,2345,2515,2826,2750,2870,4555,1075,154
2022,"2022.04",2,"Stadtkreise",120,"Kreis 12",2,"2 Zimmer",1,"Gemeinnützig",1,"Wohnung",2,"brutto",1000,982,1017,783,776,791,955,928,979,1191,1160,1229,1355,961,54
2024,"2024.04",2,"Stadtkreise",120,"Kreis 12",2,"2 Zimmer",1,"Gemeinnützig",1,"Wohnung",2,"brutto",1038,1028,1048,848,832,871,1010,996,1033,1210,1183,1248,1396,954,49
2022,"2022.04",2,"Stadtkreise",120,"Kreis 12",3,"3 Zimmer",1,"Gemeinnützig",1,"Wohnung",2,"brutto",1149,1137,1160,845,828,858,1047,1022,1064,1426,1405,1474,2932,2026,88
2024,"2024.04",2,"Stadtkreise",120,"Kreis 12",3,"3 Zimmer",1,"Gemeinnützig",1,"Wohnung",2,"brutto",1228,1216,1240,906,906,913,1152,1130,1178,1525,1502,1550,3035,2010,88
2022,"2022.04",2,"Stadtkreise",120,"Kreis 12",4,"4 Zimmer",1,"Gemeinnützig",1,"Wohnung",2,"brutto",1471,1449,1492,1086,1054,1164,1415,1395,1474,1762,1715,1843,2104,1306,73
2024,"2024.04",2,"Stadtkreise",120,"Kreis 12",4,"4 Zimmer",1,"Gemeinnützig",1,"Wohnung",2,"brutto",1570,1540,1600,1229,1160,1313,1562,1502,1627,1856,1806,1893,2158,1254,72
