StichtagDatJahr,StichtagDatMonat,RaumeinheitSort,RaumeinheitLang,GliederungSort,GliederungLang,ZimmerSort,ZimmerLang,GemeinnuetzigSort,GemeinnuetzigLang,EinheitSort,EinheitLang,PreisartSort,PreisartLang,mean,meanl,meanu,qu25,qu25l,qu25u,qu50,qu50l,qu50u,qu75,qu75l,qu75u,Domain,Sample1,Sample2
2022,2022.04,2,Stadtkreise,0,Ganze Stadt,9,"2 , 3  und 4 Zimmer",2,Nicht gemeinnützig,2,Quadratmeter,1,netto,24.8,24.62,24.97,19.4,19.25,19.6,23.58,23.37,23.78,28.98,28.64,29.29,112783,19581,3523
2024,2024.04,2,Stadtkreise,0,Ganze Stadt,9,"2 , 3  und 4 Zimmer",2,Nicht gemeinnützig,2,Quadratmeter,1,netto,26.53,26.39,26.67,20.57,20.34,20.76,25.53,25.34,25.69,31.31,31.06,31.59,111769,21039,5136
2022,2022.04,2,Stadtkreise,10,Kreis 1,2,2 Zimmer,1,Gemeinnützig,2,Quadratmeter,1,netto,18.92,18.71,19.13,14.45,14.26,14.82,17.81,17.62,17.97,22.31,21.65,22.59,302,274,0
2024,2024.04,2,Stadtkreise,10,Kreis 1,2,2 Zimmer,1,Gemeinnützig,2,Quadratmeter,1,netto,19.92,19.68,20.16,15.57,15.21,15.82,19.02,18.88,19.17,23.62,23.1,23.95,307,269,7
2022,2022.04,2,Stadtkreise,10,Kreis 1,3,3 Zimmer,1,Gemeinnützig,2,Quadratmeter,1,netto,17.0,16.83,17.17,12.82,12.73,13.06,16.26,16.06,16.47,19.76,19.54,19.92,201,191,0
2024,2024.04,2,Stadtkreise,10,Kreis 1,3,3 Zimmer,1,Gemeinnützig,2,Quadratmeter,1,netto,19.39,19.24,19.55,14.07,14.04,14.13,18.06,17.8,18.21,22.34,22.13,22.67,208,189,11
2022,2022.04,2,Stadtkreise,10,Kreis 1,4,4 Zimmer,1,Gemeinnützig,2,Quadratmeter,1,netto,15.77,15.43,16.11,10.68,10.56,10.74,15.16,14.93,15.43,18.94,18.72,19.4,136,124,0
2024,2024.04,2,Stadtkreise,10,Kreis 1,4,4 Zimmer,1,Gemeinnützig,2,Quadratmeter,1,netto,17.55,17.15,17.95,11.81,11.7,12.2,16.71,16.42,17.18,20.29,20.04,20.84,134,123,0
2022,2022.04,2,Stadtkreise,10,Kreis 1,9,"2 , 3  und 4 Zimmer",1,Gemeinnützig,2,Quadratmeter,1,netto,17.69,17.56,17.82,13.22,13.04,13.29,16.73,16.6,16.96,20.74,20.49,20.88,639,589,0
2024,2024.04,2,Stadtkreise,10,Kreis 1,9,"2 , 3  und 4 Zimmer",1,Gemeinnützig,2,Quadratmeter,1,netto,19.29,19.14,19.44,14.29,14.17,14.52,18.29,18.13,18.37,22.41,22.27,22.62,649,581,18
2022,2022.04,2,Stadtkreise,10,Kreis 1,2,2 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,1,netto,37.58,35.82,39.34,32.31,29.37,34.81,37.28,36.01,38.76,44.35,41.5,45.88,774,81,99
2024,2024.04,2,Stadtkreise,10,Kreis 1,2,2 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,1,netto,39.66,38.18,41.15,30.89,28.74,32.67,38.67,37.05,40.93,46.46,44.27,49.94,743,76,144
2022,2022.04,2,Stadtkreise,10,Kreis 1,3,3 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,1,netto,31.61,30.41,32.82,25.95,22.74,26.83,31.17,28.88,34.34,37.85,36.46,38.67,635,69,97
2024,2024.04,2,Stadtkreise,10,Kreis 1,3,3 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,1,netto,35.29,33.92,36.66,26.07,24.57,28.26,34.7,33.38,36.91,43.36,41.34,45.22,621,70,154
2022,2022.04,2,Stadtkreise,10,Kreis 1,4,4 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,1,netto,30.82,29.03,32.61,21.37,18.66,26.22,29.93,27.94,32.75,39.17,35.0,41.58,323,27,69
2024,2024.04,2,Stadtkreise,10,Kreis 1,4,4 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,1,netto,32.48,30.64,34.32,24.35,19.61,26.63,33.24,31.43,34.53,39.95,37.11,41.64,316,25,91
2022,2022.04,2,Stadtkreise,10,Kreis 1,9,"2 , 3  und 4 Zimmer",2,Nicht gemeinnützig,2,Quadratmeter,1,netto,34.12,33.16,35.08,27.09,25.98,28.5,34.64,33.3,36.4,40.3,38.67,41.67,1732,177,265
2024,2024.04,2,Stadtkreise,10,Kreis 1,9,"2 , 3  und 4 Zimmer",2,Nicht gemeinnützig,2,Quadratmeter,1,netto,36.69,35.8,37.59,27.66,26.6,29.24,36.33,34.74,37.14,44.1,42.92,45.54,1680,171,389
2022,2022.04,2,Stadtkreise,20,Kreis 2,2,2 Zimmer,1,Gemeinnützig,2,Quadratmeter,1,netto,16.1,15.6,16.59,12.7,12.3,13.04,15.75,14.99,16.39,18.71,17.88,20.01,971,535,53
2024,2024.04,2,Stadtkreise,20,Kreis 2,2,2 Zimmer,1,Gemeinnützig,2,Quadratmeter,1,netto,17.78,17.41,18.15,14.47,14.15,15.33,17.2,16.66,17.65,21.06,20.51,21.69,997,591,53
2022,2022.04,2,Stadtkreise,20,Kreis 2,3,3 Zimmer,1,Gemeinnützig,2,Quadratmeter,1,netto,14.69,14.05,15.33,11.68,11.51,12.25,14.11,13.31,14.42,16.21,15.56,17.12,1736,873,63
2024,2024.04,2,Stadtkreise,20,Kreis 2,3,3 Zimmer,1,Gemeinnützig,2,Quadratmeter,1,netto,15.97,15.61,16.34,13.18,12.86,13.82,15.32,15.15,15.88,18.28,17.2,18.6,1745,928,69
2022,2022.04,2,Stadtkreise,20,Kreis 2,4,4 Zimmer,1,Gemeinnützig,2,Quadratmeter,1,netto,14.56,14.31,14.81,12.5,11.71,13.12,14.17,13.8,14.94,16.06,15.71,16.47,1435,763,52
2024,2024.04,2,Stadtkreise,20,Kreis 2,4,4 Zimmer,1,Gemeinnützig,2,Quadratmeter,1,netto,15.85,15.5,16.21,13.16,12.68,13.85,16.04,14.98,16.51,18.22,17.93,18.69,1413,827,63
2022,2022.04,2,Stadtkreise,20,Kreis 2,9,"2 , 3  und 4 Zimmer",1,Gemeinnützig,2,Quadratmeter,1,netto,14.97,14.66,15.29,12.24,11.91,12.46,14.32,14.15,14.72,16.68,16.33,17.14,4142,2171,168
2024,2024.04,2,Stadtkreise,20,Kreis 2,9,"2 , 3  und 4 Zimmer",1,Gemeinnützig,2,Quadratmeter,1,netto,16.37,16.15,16.58,13.51,13.16,13.83,15.95,15.48,16.19,18.75,18.55,19.14,4155,2346,185
2022,2022.04,2,Stadtkreise,20,Kreis 2,2,2 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,1,netto,28.2,27.28,29.11,22.08,21.08,22.94,26.47,25.43,27.91,33.19,30.63,35.58,2749,460,101
2024,2024.04,2,Stadtkreise,20,Kreis 2,2,2 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,1,netto,31.0,30.04,31.97,24.29,23.49,25.53,28.46,27.68,30.0,37.85,35.53,39.91,2859,468,153
2022,2022.04,2,Stadtkreise,20,Kreis 2,3,3 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,1,netto,26.02,24.87,27.17,20.43,19.29,21.62,25.55,24.66,26.52,30.08,28.47,31.32,3833,815,100
2024,2024.04,2,Stadtkreise,20,Kreis 2,3,3 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,1,netto,27.29,26.49,28.09,21.49,20.64,22.45,26.67,26.01,27.44,32.54,30.48,33.58,3917,831,155
2022,2022.04,2,Stadtkreise,20,Kreis 2,4,4 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,1,netto,24.81,23.75,25.86,19.41,18.54,20.45,23.74,23.06,25.11,29.82,28.12,31.89,2285,461,112
2024,2024.04,2,Stadtkreise,20,Kreis 2,4,4 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,1,netto,25.68,24.8,26.57,20.35,19.61,21.12,25.04,24.01,25.47,30.76,28.67,32.67,2337,486,162
2022,2022.04,2,Stadtkreise,20,Kreis 2,9,"2 , 3  und 4 Zimmer",2,Nicht gemeinnützig,2,Quadratmeter,1,netto,26.38,25.75,27.02,20.52,19.92,21.3,25.54,24.85,26.32,30.75,29.54,31.68,8867,1736,313
2024,2024.04,2,Stadtkreise,20,Kreis 2,9,"2 , 3  und 4 Zimmer",2,Nicht gemeinnützig,2,Quadratmeter,1,netto,28.04,27.53,28.55,21.86,21.41,22.59,26.85,26.4,27.31,33.23,32.19,34.34,9113,1785,470
2022,2022.04,2,Stadtkreise,30,Kreis 3,2,2 Zimmer,1,Gemeinnützig,2,Quadratmeter,1,netto,14.92,14.67,15.17,12.65,12.32,12.84,14.85,14.34,15.33,16.72,16.26,17.16,1432,855,64
2024,2024.04,2,Stadtkreise,30,Kreis 3,2,2 Zimmer,1,Gemeinnützig,2,Quadratmeter,1,netto,15.71,15.22,16.21,12.96,12.41,13.39,14.91,14.46,15.37,18.34,17.39,18.93,1442,866,66
2022,2022.04,2,Stadtkreise,30,Kreis 3,3,3 Zimmer,1,Gemeinnützig,2,Quadratmeter,1,netto,13.1,12.78,13.41,11.04,10.92,11.19,12.19,11.93,12.63,14.55,13.95,15.04,3050,1850,67
2024,2024.04,2,Stadtkreise,30,Kreis 3,3,3 Zimmer,1,Gemeinnützig,2,Quadratmeter,1,netto,13.69,13.39,13.99,11.42,11.13,11.72,12.87,12.58,13.26,15.47,14.89,16.36,2990,1891,63
2022,2022.04,2,Stadtkreise,30,Kreis 3,4,4 Zimmer,1,Gemeinnützig,2,Quadratmeter,1,netto,13.61,13.41,13.81,11.37,11.02,11.88,13.19,13.0,13.63,15.31,14.88,15.77,1886,1175,84
2024,2024.04,2,Stadtkreise,30,Kreis 3,4,4 Zimmer,1,Gemeinnützig,2,Quadratmeter,1,netto,14.26,13.83,14.69,12.03,11.84,12.29,13.44,13.19,13.76,15.37,14.96,17.09,1871,1218,82
2022,2022.04,2,Stadtkreise,30,Kreis 3,9,"2 , 3  und 4 Zimmer",1,Gemeinnützig,2,Quadratmeter,1,netto,13.66,13.49,13.83,11.33,11.17,11.53,13.02,12.84,13.24,15.62,15.26,15.85,6368,3880,215
2024,2024.04,2,Stadtkreise,30,Kreis 3,9,"2 , 3  und 4 Zimmer",1,Gemeinnützig,2,Quadratmeter,1,netto,14.32,14.08,14.56,11.89,11.72,12.03,13.48,13.27,13.81,16.39,15.84,16.75,6303,3975,211
2022,2022.04,2,Stadtkreise,30,Kreis 3,2,2 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,1,netto,26.96,26.18,27.74,22.0,21.37,23.04,25.89,25.23,27.17,31.34,30.0,32.33,4921,850,122
2024,2024.04,2,Stadtkreise,30,Kreis 3,2,2 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,1,netto,30.03,29.22,30.85,23.75,22.76,25.0,29.11,28.54,30.24,33.86,32.77,34.92,4912,863,187
2022,2022.04,2,Stadtkreise,30,Kreis 3,3,3 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,1,netto,24.22,23.19,25.26,19.85,18.68,20.7,22.59,21.79,24.51,27.58,26.87,29.2,6901,920,110
2024,2024.04,2,Stadtkreise,30,Kreis 3,3,3 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,1,netto,25.51,24.69,26.33,20.27,19.67,21.39,24.46,23.65,25.33,29.7,28.13,31.84,6785,864,181
2022,2022.04,2,Stadtkreise,30,Kreis 3,4,4 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,1,netto,22.85,21.81,23.9,18.54,17.96,19.33,21.37,20.15,22.26,25.94,23.56,27.89,2300,269,102
2024,2024.04,2,Stadtkreise,30,Kreis 3,4,4 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,1,netto,23.2,22.44,23.96,18.59,17.73,19.23,23.08,21.84,24.07,27.93,25.82,29.19,2296,249,139
2022,2022.04,2,Stadtkreise,30,Kreis 3,9,"2 , 3  und 4 Zimmer",2,Nicht gemeinnützig,2,Quadratmeter,1,netto,24.95,24.35,25.55,20.0,19.33,20.7,23.63,22.84,24.65,28.56,27.83,30.0,14122,2039,334
2024,2024.04,2,Stadtkreise,30,Kreis 3,9,"2 , 3  und 4 Zimmer",2,Nicht gemeinnützig,2,Quadratmeter,1,netto,26.71,26.21,27.22,20.93,20.26,21.41,25.66,25.14,26.58,31.62,30.54,32.39,13993,1976,507
2022,2022.04,2,Stadtkreise,40,Kreis 4,2,2 Zimmer,1,Gemeinnützig,2,Quadratmeter,1,netto,16.66,16.29,17.04,13.18,13.0,13.33,14.59,14.32,14.91,18.67,18.43,20.24,1218,858,55
2024,2024.04,2,Stadtkreise,40,Kreis 4,2,2 Zimmer,1,Gemeinnützig,2,Quadratmeter,1,netto,17.92,17.49,18.34,14.14,14.05,14.33,15.78,15.52,15.93,20.28,19.62,21.09,1213,898,47
2022,2022.04,2,Stadtkreise,40,Kreis 4,3,3 Zimmer,1,Gemeinnützig,2,Quadratmeter,1,netto,14.19,13.76,14.62,11.34,11.22,11.49,12.49,12.33,12.81,15.78,14.75,16.51,2066,1512,50
2024,2024.04,2,Stadtkreise,40,Kreis 4,3,3 Zimmer,1,Gemeinnützig,2,Quadratmeter,1,netto,15.15,14.84,15.47,12.65,12.44,12.85,14.08,13.9,14.27,15.97,15.68,16.5,2116,1647,49
2022,2022.04,2,Stadtkreise,40,Kreis 4,4,4 Zimmer,1,Gemeinnützig,2,Quadratmeter,1,netto,13.75,13.38,14.12,10.9,10.78,11.04,12.95,12.71,13.12,15.14,14.76,15.39,713,478,57
2024,2024.04,2,Stadtkreise,40,Kreis 4,4,4 Zimmer,1,Gemeinnützig,2,Quadratmeter,1,netto,15.59,15.14,16.04,12.06,11.93,12.25,13.74,13.56,14.0,17.19,16.59,17.92,760,553,40
2022,2022.04,2,Stadtkreise,40,Kreis 4,9,"2 , 3  und 4 Zimmer",1,Gemeinnützig,2,Quadratmeter,1,netto,14.87,14.61,15.13,11.73,11.61,11.85,13.48,13.31,13.71,16.21,15.83,16.74,3997,2848,162
2024,2024.04,2,Stadtkreise,40,Kreis 4,9,"2 , 3  und 4 Zimmer",1,Gemeinnützig,2,Quadratmeter,1,netto,16.06,15.83,16.28,13.04,12.9,13.14,14.5,14.4,14.65,17.3,16.85,17.71,4089,3098,136
2022,2022.04,2,Stadtkreise,40,Kreis 4,2,2 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,1,netto,29.55,28.79,30.3,22.71,21.55,24.57,29.89,28.2,31.13,35.48,34.25,36.32,2857,507,158
2024,2024.04,2,Stadtkreise,40,Kreis 4,2,2 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,1,netto,31.03,30.27,31.79,24.13,22.67,25.1,30.72,29.23,31.49,36.07,35.07,37.6,2880,648,226
2022,2022.04,2,Stadtkreise,40,Kreis 4,3,3 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,1,netto,25.01,24.16,25.85,19.37,17.94,21.31,24.3,23.53,25.78,30.96,28.21,32.13,4073,631,120
2024,2024.04,2,Stadtkreise,40,Kreis 4,3,3 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,1,netto,27.36,26.67,28.05,21.42,20.48,22.64,26.7,26.12,28.16,32.62,31.31,33.23,4013,803,160
2022,2022.04,2,Stadtkreise,40,Kreis 4,4,4 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,1,netto,22.73,21.95,23.5,17.25,16.46,18.49,22.15,20.78,23.33,27.01,26.4,28.71,1483,184,82
2024,2024.04,2,Stadtkreise,40,Kreis 4,4,4 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,1,netto,25.95,24.95,26.96,20.12,18.33,20.54,26.04,24.04,27.53,31.13,29.64,33.02,1467,263,120
2022,2022.04,2,Stadtkreise,40,Kreis 4,9,"2 , 3  und 4 Zimmer",2,Nicht gemeinnützig,2,Quadratmeter,1,netto,26.15,25.65,26.65,20.0,19.08,20.92,25.85,24.92,26.4,31.75,31.17,32.58,8413,1322,360
2024,2024.04,2,Stadtkreise,40,Kreis 4,9,"2 , 3  und 4 Zimmer",2,Nicht gemeinnützig,2,Quadratmeter,1,netto,28.38,27.92,28.84,21.75,21.3,22.52,28.01,27.12,28.57,33.89,33.02,34.6,8360,1714,506
2022,2022.04,2,Stadtkreise,50,Kreis 5,2,2 Zimmer,1,Gemeinnützig,2,Quadratmeter,1,netto,14.87,14.67,15.07,12.28,11.65,12.49,13.98,13.96,14.18,17.1,16.38,17.73,340,263,16
2024,2024.04,2,Stadtkreise,50,Kreis 5,2,2 Zimmer,1,Gemeinnützig,2,Quadratmeter,1,netto,15.71,14.92,16.5,12.12,11.37,12.83,15.09,14.54,15.33,17.48,16.96,17.95,331,252,20
2022,2022.04,2,Stadtkreise,50,Kreis 5,3,3 Zimmer,1,Gemeinnützig,2,Quadratmeter,1,netto,13.42,13.13,13.71,11.36,11.03,11.72,12.62,12.56,13.1,15.04,14.52,15.56,917,631,19
2024,2024.04,2,Stadtkreise,50,Kreis 5,3,3 Zimmer,1,Gemeinnützig,2,Quadratmeter,1,netto,14.72,14.48,14.97,12.3,12.18,12.44,14.13,14.05,14.92,16.88,16.2,17.25,924,643,20
2022,2022.04,2,Stadtkreise,50,Kreis 5,4,4 Zimmer,1,Gemeinnützig,2,Quadratmeter,1,netto,13.7,13.44,13.96,11.05,10.65,11.4,13.09,12.88,13.82,16.25,15.59,16.93,423,294,22
2024,2024.04,2,Stadtkreise,50,Kreis 5,4,4 Zimmer,1,Gemeinnützig,2,Quadratmeter,1,netto,14.88,14.71,15.06,12.25,12.12,12.44,15.04,14.5,15.78,17.08,16.94,17.84,407,279,19
2022,2022.04,2,Stadtkreise,50,Kreis 5,9,"2 , 3  und 4 Zimmer",1,Gemeinnützig,2,Quadratmeter,1,netto,13.78,13.61,13.96,11.36,11.2,11.71,13.08,12.88,13.27,15.74,15.42,16.26,1680,1188,57
2024,2024.04,2,Stadtkreise,50,Kreis 5,9,"2 , 3  und 4 Zimmer",1,Gemeinnützig,2,Quadratmeter,1,netto,14.96,14.75,15.18,12.26,12.14,12.42,14.65,14.26,14.97,17.03,16.95,17.42,1662,1174,59
2022,2022.04,2,Stadtkreise,50,Kreis 5,2,2 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,1,netto,30.01,28.95,31.06,24.57,23.54,25.89,29.74,28.21,30.37,34.78,33.08,36.5,1355,363,77
2024,2024.04,2,Stadtkreise,50,Kreis 5,2,2 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,1,netto,31.34,30.44,32.24,24.69,23.47,25.74,31.23,29.55,32.28,37.04,35.11,38.13,1317,343,94
2022,2022.04,2,Stadtkreise,50,Kreis 5,3,3 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,1,netto,25.6,24.3,26.89,21.22,19.74,22.63,25.27,23.09,26.31,29.88,28.12,32.36,1904,416,66
2024,2024.04,2,Stadtkreise,50,Kreis 5,3,3 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,1,netto,27.65,26.45,28.86,22.71,21.37,24.15,27.07,26.03,29.2,32.81,31.39,33.8,1819,408,85
2022,2022.04,2,Stadtkreise,50,Kreis 5,4,4 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,1,netto,22.49,21.18,23.8,17.17,15.93,18.6,20.67,19.8,23.5,27.88,25.75,30.16,965,189,46
2024,2024.04,2,Stadtkreise,50,Kreis 5,4,4 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,1,netto,23.67,22.43,24.9,19.14,17.65,20.96,23.15,21.47,25.61,28.4,27.68,29.39,914,221,52
2022,2022.04,2,Stadtkreise,50,Kreis 5,9,"2 , 3  und 4 Zimmer",2,Nicht gemeinnützig,2,Quadratmeter,1,netto,26.31,25.57,27.04,20.89,20.02,22.17,25.75,25.05,26.84,30.8,30.06,32.53,4224,968,189
2024,2024.04,2,Stadtkreise,50,Kreis 5,9,"2 , 3  und 4 Zimmer",2,Nicht gemeinnützig,2,Quadratmeter,1,netto,27.95,27.27,28.63,22.29,21.34,23.14,27.52,26.4,28.34,33.23,32.28,33.87,4050,972,231
2022,2022.04,2,Stadtkreise,60,Kreis 6,2,2 Zimmer,1,Gemeinnützig,2,Quadratmeter,1,netto,17.2,16.07,18.34,13.97,13.91,15.55,15.89,14.5,16.76,18.32,17.06,20.56,676,328,31
2024,2024.04,2,Stadtkreise,60,Kreis 6,2,2 Zimmer,1,Gemeinnützig,2,Quadratmeter,1,netto,17.17,16.59,17.75,14.71,14.15,15.51,16.54,15.95,17.22,18.39,17.63,19.63,731,380,39
2022,2022.04,2,Stadtkreise,60,Kreis 6,3,3 Zimmer,1,Gemeinnützig,2,Quadratmeter,1,netto,14.2,13.98,14.43,12.88,12.15,13.14,14.18,13.7,14.3,15.03,14.81,15.15,1939,1131,43
2024,2024.04,2,Stadtkreise,60,Kreis 6,3,3 Zimmer,1,Gemeinnützig,2,Quadratmeter,1,netto,15.1,14.93,15.27,13.66,13.5,13.86,14.89,14.59,15.34,16.18,15.9,16.65,2005,1261,47
2022,2022.04,2,Stadtkreise,60,Kreis 6,4,4 Zimmer,1,Gemeinnützig,2,Quadratmeter,1,netto,14.44,14.2,14.69,13.25,13.04,13.44,13.92,13.66,14.21,15.03,14.8,15.95,1156,705,37
2024,2024.04,2,Stadtkreise,60,Kreis 6,4,4 Zimmer,1,Gemeinnützig,2,Quadratmeter,1,netto,15.38,15.09,15.67,13.99,13.81,14.1,14.96,14.72,15.59,16.73,16.52,17.24,1188,752,41
2022,2022.04,2,Stadtkreise,60,Kreis 6,9,"2 , 3  und 4 Zimmer",1,Gemeinnützig,2,Quadratmeter,1,netto,14.82,14.56,15.07,13.2,13.09,13.38,14.2,13.98,14.3,15.81,15.15,16.0,3771,2164,111
2024,2024.04,2,Stadtkreise,60,Kreis 6,9,"2 , 3  und 4 Zimmer",1,Gemeinnützig,2,Quadratmeter,1,netto,15.57,15.4,15.73,13.91,13.79,13.99,15.24,14.91,15.53,16.89,16.54,17.12,3924,2393,127
2022,2022.04,2,Stadtkreise,60,Kreis 6,2,2 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,1,netto,27.51,26.28,28.75,23.37,20.98,24.94,26.73,25.7,28.57,32.38,29.82,33.92,2578,349,75
2024,2024.04,2,Stadtkreise,60,Kreis 6,2,2 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,1,netto,29.65,28.7,30.6,23.53,22.2,24.79,29.3,28.47,30.0,34.71,32.54,36.18,2544,384,117
2022,2022.04,2,Stadtkreise,60,Kreis 6,3,3 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,1,netto,25.66,24.33,27.0,19.6,18.81,22.01,25.86,23.01,27.4,30.93,28.85,33.81,3474,442,87
2024,2024.04,2,Stadtkreise,60,Kreis 6,3,3 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,1,netto,27.58,26.42,28.74,21.63,18.84,23.41,27.79,25.48,28.89,33.09,30.53,34.92,3369,451,117
2022,2022.04,2,Stadtkreise,60,Kreis 6,4,4 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,1,netto,23.81,22.8,24.83,18.9,16.87,20.79,23.68,22.81,24.34,29.65,27.26,31.14,2353,310,93
2024,2024.04,2,Stadtkreise,60,Kreis 6,4,4 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,1,netto,25.74,24.87,26.6,20.44,18.86,21.62,25.34,23.55,26.45,30.91,30.21,32.41,2290,301,133
2022,2022.04,2,Stadtkreise,60,Kreis 6,9,"2 , 3  und 4 Zimmer",2,Nicht gemeinnützig,2,Quadratmeter,1,netto,25.71,24.98,26.44,20.44,19.57,21.58,25.5,24.68,26.38,30.96,29.74,32.36,8405,1101,255
2024,2024.04,2,Stadtkreise,60,Kreis 6,9,"2 , 3  und 4 Zimmer",2,Nicht gemeinnützig,2,Quadratmeter,1,netto,27.71,27.1,28.32,21.78,20.55,22.63,27.81,26.53,28.55,32.8,31.96,33.87,8203,1136,367
2022,2022.04,2,Stadtkreise,70,Kreis 7,2,2 Zimmer,1,Gemeinnützig,2,Quadratmeter,1,netto,19.31,19.1,19.51,15.72,15.58,16.45,18.92,18.36,19.45,23.12,22.92,23.29,302,191,48
2024,2024.04,2,Stadtkreise,70,Kreis 7,2,2 Zimmer,1,Gemeinnützig,2,Quadratmeter,1,netto,20.84,20.02,21.65,17.42,16.07,18.66,20.4,19.7,21.53,23.47,23.11,23.82,358,198,36
2022,2022.04,2,Stadtkreise,70,Kreis 7,3,3 Zimmer,1,Gemeinnützig,2,Quadratmeter,1,netto,15.92,15.7,16.13,12.6,11.81,13.41,14.73,14.59,14.92,19.17,19.0,19.47,516,282,72
2024,2024.04,2,Stadtkreise,70,Kreis 7,3,3 Zimmer,1,Gemeinnützig,2,Quadratmeter,1,netto,17.31,17.11,17.51,12.16,12.14,13.51,15.79,15.36,16.37,21.0,20.85,21.16,552,306,54
2022,2022.04,2,Stadtkreise,70,Kreis 7,4,4 Zimmer,1,Gemeinnützig,2,Quadratmeter,1,netto,14.82,14.65,15.0,11.66,11.59,11.89,13.91,13.66,14.21,16.86,16.71,17.02,421,242,58
2024,2024.04,2,Stadtkreise,70,Kreis 7,4,4 Zimmer,1,Gemeinnützig,2,Quadratmeter,1,netto,15.6,15.37,15.83,11.88,11.76,12.14,14.29,13.81,14.61,18.1,17.95,18.35,432,245,49
2022,2022.04,2,Stadtkreise,70,Kreis 7,9,"2 , 3  und 4 Zimmer",1,Gemeinnützig,2,Quadratmeter,1,netto,16.37,16.25,16.49,12.6,12.24,12.89,15.27,15.16,15.56,19.57,19.45,19.74,1239,715,178
2024,2024.04,2,Stadtkreise,70,Kreis 7,9,"2 , 3  und 4 Zimmer",1,Gemeinnützig,2,Quadratmeter,1,netto,17.7,17.46,17.95,12.71,12.16,13.48,16.6,16.14,17.2,21.19,20.86,21.62,1342,749,139
2022,2022.04,2,Stadtkreise,70,Kreis 7,2,2 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,1,netto,27.98,27.07,28.89,21.83,20.22,23.33,28.0,26.63,29.68,32.98,31.68,34.83,2651,394,138
2024,2024.04,2,Stadtkreise,70,Kreis 7,2,2 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,1,netto,31.38,30.58,32.18,24.2,23.28,25.4,30.02,28.48,31.12,38.03,36.25,39.36,2713,394,186
2022,2022.04,2,Stadtkreise,70,Kreis 7,3,3 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,1,netto,25.04,24.1,25.97,19.3,17.78,20.49,23.9,23.0,25.0,30.55,28.11,31.73,4329,620,151
2024,2024.04,2,Stadtkreise,70,Kreis 7,3,3 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,1,netto,27.18,26.53,27.83,21.0,19.7,22.35,26.91,26.08,27.79,32.39,31.42,33.8,4286,621,236
2022,2022.04,2,Stadtkreise,70,Kreis 7,4,4 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,1,netto,24.2,23.21,25.19,19.04,18.19,19.99,23.34,22.32,24.76,28.82,26.74,29.89,3341,371,132
2024,2024.04,2,Stadtkreise,70,Kreis 7,4,4 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,1,netto,25.18,24.46,25.89,20.31,19.53,20.9,24.69,23.29,26.02,30.13,29.37,31.1,3193,360,205
2022,2022.04,2,Stadtkreise,70,Kreis 7,9,"2 , 3  und 4 Zimmer",2,Nicht gemeinnützig,2,Quadratmeter,1,netto,25.53,24.96,26.09,19.58,19.09,20.27,24.49,23.75,25.51,30.85,29.82,31.5,10321,1385,421
